100,603.00
200,603.00
300,631.00
400,603.00
500,606.00
600,606.00
700,606.00
800,606.00
900,606.00
1000,607.00
1100,606.00
1200,606.00
1300,606.00
1400,606.00
1500,606.00
1600,607.00
1700,607.00
1800,606.00
1900,606.00
2000,606.00
2100,644.00
2200,713.00
2300,872.00
2400,1142.00
2500,1471.00
2600,1892.00
2700,2393.00
2800,2972.00
2900,3576.00
3000,3721.00
3100,3704.00
3200,3605.00
3300,3584.00
3400,3582.00
3500,3584.00
3600,3584.00
3700,3584.00
