500,537.00
600,565.00
700,582.00
800,612.00
900,661.00
1000,745.00
1100,785.00
1200,827.00
1300,917.00
1400,969.00
1500,1052.00
1600,1138.00
1700,1236.00
1800,1335.00
1900,1464.00
2000,1577.00
2100,1667.00
2200,1788.00
2300,1934.00
2400,2039.00
2500,2196.00
2600,2338.00
2700,2488.00
2800,2643.00
2900,2805.00
3000,2965.00
3100,3137.00
3200,3315.00
3300,3476.00
3400,3652.00
